"geographic_id","county","state","age_3to17yrs_total","age_3to17_enrolled","year","fips"
"0500000US38091","Steele County","North Dakota","null","null",2020,"38091"
"0500000US38093","Stutsman County","North Dakota","null","null",2020,"38093"
"0500000US38095","Towner County","North Dakota","null","null",2020,"38095"
"0500000US38097","Traill County","North Dakota","null","null",2020,"38097"
"0500000US38099","Walsh County","North Dakota","null","null",2020,"38099"
"0500000US38101","Ward County","North Dakota","12988","11148",2020,"38101"
"0500000US38103","Wells County","North Dakota","null","null",2020,"38103"
"0500000US38105","Williams County","North Dakota","8687","6500",2020,"38105"
"0500000US39001","Adams County","Ohio","null","null",2020,"39001"
"0500000US39003","Allen County","Ohio","20022","17822",2020,"39003"
"0500000US39005","Ashland County","Ohio","10238","8942",2020,"39005"
"0500000US39007","Ashtabula County","Ohio","18285","15238",2020,"39007"
"0500000US39009","Athens County","Ohio","7961","7025",2020,"39009"
"0500000US39011","Auglaize County","Ohio","9214","8326",2020,"39011"
"0500000US39013","Belmont County","Ohio","10530","9584",2020,"39013"
"0500000US39015","Brown County","Ohio","8560","7271",2020,"39015"
"0500000US39017","Butler County","Ohio","75699","68682",2020,"39017"
"0500000US39019","Carroll County","Ohio","null","null",2020,"39019"
"0500000US39021","Champaign County","Ohio","7565","6683",2020,"39021"
"0500000US39023","Clark County","Ohio","25217","22416",2020,"39023"
"0500000US39025","Clermont County","Ohio","40354","35896",2020,"39025"
"0500000US39027","Clinton County","Ohio","8306","7263",2020,"39027"
"0500000US39029","Columbiana County","Ohio","17596","15822",2020,"39029"
"0500000US39031","Coshocton County","Ohio","7185","6217",2020,"39031"
"0500000US39033","Crawford County","Ohio","7849","6819",2020,"39033"
"0500000US39035","Cuyahoga County","Ohio","215151","194267",2020,"39035"
"0500000US39037","Darke County","Ohio","10213","8877",2020,"39037"
"0500000US39039","Defiance County","Ohio","7334","6709",2020,"39039"
"0500000US39041","Delaware County","Ohio","46740","42699",2020,"39041"
"0500000US39043","Erie County","Ohio","12681","11383",2020,"39043"
"0500000US39045","Fairfield County","Ohio","32151","28755",2020,"39045"
"0500000US39047","Fayette County","Ohio","null","null",2020,"39047"
"0500000US39049","Franklin County","Ohio","247505","218293",2020,"39049"
"0500000US39051","Fulton County","Ohio","8531","7639",2020,"39051"
"0500000US39053","Gallia County","Ohio","null","null",2020,"39053"
"0500000US39055","Geauga County","Ohio","18653","16093",2020,"39055"
"0500000US39057","Greene County","Ohio","28527","26010",2020,"39057"
"0500000US39059","Guernsey County","Ohio","7356","6599",2020,"39059"
"0500000US39061","Hamilton County","Ohio","154779","137405",2020,"39061"
"0500000US39063","Hancock County","Ohio","13492","12376",2020,"39063"
"0500000US39065","Hardin County","Ohio","5905","5119",2020,"39065"
"0500000US39067","Harrison County","Ohio","null","null",2020,"39067"
"0500000US39069","Henry County","Ohio","null","null",2020,"39069"
"0500000US39071","Highland County","Ohio","8608","7306",2020,"39071"
"0500000US39073","Hocking County","Ohio","null","null",2020,"39073"
"0500000US39075","Holmes County","Ohio","11402","7863",2020,"39075"
"0500000US39077","Huron County","Ohio","12048","10495",2020,"39077"
"0500000US39079","Jackson County","Ohio","6585","5549",2020,"39079"
"0500000US39081","Jefferson County","Ohio","10748","9800",2020,"39081"
"0500000US39083","Knox County","Ohio","11673","10217",2020,"39083"
"0500000US39085","Lake County","Ohio","39416","35939",2020,"39085"
"0500000US39087","Lawrence County","Ohio","11484","10199",2020,"39087"
"0500000US39089","Licking County","Ohio","34327","30453",2020,"39089"
"0500000US39091","Logan County","Ohio","8780","7840",2020,"39091"
"0500000US39093","Lorain County","Ohio","57223","50453",2020,"39093"
"0500000US39095","Lucas County","Ohio","82809","73137",2020,"39095"
"0500000US39097","Madison County","Ohio","7704","6978",2020,"39097"
"0500000US39099","Mahoning County","Ohio","39007","35366",2020,"39099"
"0500000US39101","Marion County","Ohio","11130","10006",2020,"39101"
"0500000US39103","Medina County","Ohio","34519","30907",2020,"39103"
"0500000US39105","Meigs County","Ohio","null","null",2020,"39105"
"0500000US39107","Mercer County","Ohio","8691","8001",2020,"39107"
"0500000US39109","Miami County","Ohio","20978","18784",2020,"39109"
"0500000US39111","Monroe County","Ohio","null","null",2020,"39111"
"0500000US39113","Montgomery County","Ohio","97373","86996",2020,"39113"
"0500000US39115","Morgan County","Ohio","null","null",2020,"39115"
"0500000US39117","Morrow County","Ohio","6796","5875",2020,"39117"
"0500000US39119","Muskingum County","Ohio","16744","15058",2020,"39119"
"0500000US39121","Noble County","Ohio","null","null",2020,"39121"
"0500000US39123","Ottawa County","Ohio","6626","5908",2020,"39123"
"0500000US39125","Paulding County","Ohio","null","null",2020,"39125"
"0500000US39127","Perry County","Ohio","7364","6492",2020,"39127"
"0500000US39129","Pickaway County","Ohio","10628","9314",2020,"39129"
"0500000US39131","Pike County","Ohio","null","null",2020,"39131"
"0500000US39133","Portage County","Ohio","26133","23464",2020,"39133"
"0500000US39135","Preble County","Ohio","7756","6568",2020,"39135"
"0500000US39137","Putnam County","Ohio","7364","6554",2020,"39137"
"0500000US39139","Richland County","Ohio","22233","19322",2020,"39139"
"0500000US39141","Ross County","Ohio","13850","12043",2020,"39141"
"0500000US39143","Sandusky County","Ohio","11292","10109",2020,"39143"
"0500000US39145","Scioto County","Ohio","13570","12583",2020,"39145"
"0500000US39147","Seneca County","Ohio","10481","9481",2020,"39147"
"0500000US39149","Shelby County","Ohio","10046","9140",2020,"39149"
"0500000US39151","Stark County","Ohio","67551","60613",2020,"39151"
"0500000US39153","Summit County","Ohio","95432","85630",2020,"39153"
"0500000US39155","Trumbull County","Ohio","34578","29740",2020,"39155"
"0500000US39157","Tuscarawas County","Ohio","17176","14968",2020,"39157"
"0500000US39159","Union County","Ohio","12214","11386",2020,"39159"
"0500000US39161","Van Wert County","Ohio","null","null",2020,"39161"
"0500000US39163","Vinton County","Ohio","null","null",2020,"39163"
"0500000US39165","Warren County","Ohio","49758","45606",2020,"39165"
"0500000US39167","Washington County","Ohio","10136","9021",2020,"39167"
"0500000US39169","Wayne County","Ohio","23740","19845",2020,"39169"
"0500000US39171","Williams County","Ohio","6870","6348",2020,"39171"
"0500000US39173","Wood County","Ohio","23018","21140",2020,"39173"
"0500000US39175","Wyandot County","Ohio","null","null",2020,"39175"
"0500000US40001","Adair County","Oklahoma","null","null",2020,"40001"
"0500000US40003","Alfalfa County","Oklahoma","null","null",2020,"40003"
"0500000US40005","Atoka County","Oklahoma","null","null",2020,"40005"
"0500000US40007","Beaver County","Oklahoma","null","null",2020,"40007"
"0500000US40009","Beckham County","Oklahoma","null","null",2020,"40009"
"0500000US40011","Blaine County","Oklahoma","null","null",2020,"40011"
"0500000US40013","Bryan County","Oklahoma","9145","8032",2020,"40013"
"0500000US40015","Caddo County","Oklahoma","6138","5460",2020,"40015"
"0500000US40017","Canadian County","Oklahoma","32005","28243",2020,"40017"
"0500000US40019","Carter County","Oklahoma","10123","8851",2020,"40019"
"0500000US40021","Cherokee County","Oklahoma","9142","8120",2020,"40021"
"0500000US40023","Choctaw County","Oklahoma","null","null",2020,"40023"
"0500000US40025","Cimarron County","Oklahoma","null","null",2020,"40025"
"0500000US40027","Cleveland County","Oklahoma","51488","45415",2020,"40027"
"0500000US40029","Coal County","Oklahoma","null","null",2020,"40029"
"0500000US40031","Comanche County","Oklahoma","23416","20892",2020,"40031"
"0500000US40033","Cotton County","Oklahoma","null","null",2020,"40033"
"0500000US40035","Craig County","Oklahoma","null","null",2020,"40035"
"0500000US40037","Creek County","Oklahoma","14152","12690",2020,"40037"
"0500000US40039","Custer County","Oklahoma","6075","5198",2020,"40039"
"0500000US40041","Delaware County","Oklahoma","7223","6612",2020,"40041"
"0500000US40043","Dewey County","Oklahoma","null","null",2020,"40043"
"0500000US40045","Ellis County","Oklahoma","null","null",2020,"40045"
"0500000US40047","Garfield County","Oklahoma","12618","11164",2020,"40047"
"0500000US40049","Garvin County","Oklahoma","null","null",2020,"40049"
"0500000US40051","Grady County","Oklahoma","11407","10293",2020,"40051"
"0500000US40053","Grant County","Oklahoma","null","null",2020,"40053"
"0500000US40055","Greer County","Oklahoma","null","null",2020,"40055"
"0500000US40057","Harmon County","Oklahoma","null","null",2020,"40057"
"0500000US40059","Harper County","Oklahoma","null","null",2020,"40059"
"0500000US40061","Haskell County","Oklahoma","null","null",2020,"40061"
"0500000US40063","Hughes County","Oklahoma","null","null",2020,"40063"
"0500000US40065","Jackson County","Oklahoma","null","null",2020,"40065"
"0500000US40067","Jefferson County","Oklahoma","null","null",2020,"40067"
"0500000US40069","Johnston County","Oklahoma","null","null",2020,"40069"
"0500000US40071","Kay County","Oklahoma","9218","7895",2020,"40071"
"0500000US40073","Kingfisher County","Oklahoma","null","null",2020,"40073"
"0500000US40075","Kiowa County","Oklahoma","null","null",2020,"40075"
"0500000US40077","Latimer County","Oklahoma","null","null",2020,"40077"
"0500000US40079","Le Flore County","Oklahoma","10314","9237",2020,"40079"
"0500000US40081","Lincoln County","Oklahoma","7120","6149",2020,"40081"
"0500000US40083","Logan County","Oklahoma","9172","8074",2020,"40083"
"0500000US40085","Love County","Oklahoma","null","null",2020,"40085"
"0500000US40087","McClain County","Oklahoma","8787","8136",2020,"40087"
"0500000US40089","McCurtain County","Oklahoma","6975","6134",2020,"40089"
"0500000US40091","McIntosh County","Oklahoma","null","null",2020,"40091"
"0500000US40093","Major County","Oklahoma","null","null",2020,"40093"
"0500000US40095","Marshall County","Oklahoma","null","null",2020,"40095"
"0500000US40097","Mayes County","Oklahoma","8191","7200",2020,"40097"
"0500000US40099","Murray County","Oklahoma","null","null",2020,"40099"
"0500000US40101","Muskogee County","Oklahoma","14062","12172",2020,"40101"
"0500000US40103","Noble County","Oklahoma","null","null",2020,"40103"
"0500000US40105","Nowata County","Oklahoma","null","null",2020,"40105"
"0500000US40107","Okfuskee County","Oklahoma","null","null",2020,"40107"
"0500000US40109","Oklahoma County","Oklahoma","166282","147767",2020,"40109"
"0500000US40111","Okmulgee County","Oklahoma","7714","6894",2020,"40111"
"0500000US40113","Osage County","Oklahoma","9011","8153",2020,"40113"
"0500000US40115","Ottawa County","Oklahoma","6560","5774",2020,"40115"
"0500000US40117","Pawnee County","Oklahoma","null","null",2020,"40117"
"0500000US40119","Payne County","Oklahoma","12984","11655",2020,"40119"
"0500000US40121","Pittsburg County","Oklahoma","8147","7517",2020,"40121"
"0500000US40123","Pontotoc County","Oklahoma","7602","6860",2020,"40123"
"0500000US40125","Pottawatomie County","Oklahoma","14572","13263",2020,"40125"
"0500000US40127","Pushmataha County","Oklahoma","null","null",2020,"40127"
"0500000US40129","Roger Mills County","Oklahoma","null","null",2020,"40129"
"0500000US40131","Rogers County","Oklahoma","18351","16636",2020,"40131"
"0500000US40133","Seminole County","Oklahoma","null","null",2020,"40133"
"0500000US40135","Sequoyah County","Oklahoma","8362","7594",2020,"40135"
"0500000US40137","Stephens County","Oklahoma","8393","7524",2020,"40137"
"0500000US40139","Texas County","Oklahoma","null","null",2020,"40139"
"0500000US40141","Tillman County","Oklahoma","null","null",2020,"40141"
"0500000US40143","Tulsa County","Oklahoma","136293","121202",2020,"40143"
"0500000US40145","Wagoner County","Oklahoma","16790","15063",2020,"40145"
"0500000US40147","Washington County","Oklahoma","10400","9431",2020,"40147"
"0500000US40149","Washita County","Oklahoma","null","null",2020,"40149"
"0500000US40151","Woods County","Oklahoma","null","null",2020,"40151"
"0500000US40153","Woodward County","Oklahoma","null","null",2020,"40153"
"0500000US41001","Baker County","Oregon","null","null",2020,"41001"
"0500000US41003","Benton County","Oregon","12658","11533",2020,"41003"
"0500000US41005","Clackamas County","Oregon","75973","68851",2020,"41005"
"0500000US41007","Clatsop County","Oregon","6290","5632",2020,"41007"
"0500000US41009","Columbia County","Oregon","9324","8373",2020,"41009"
"0500000US41011","Coos County","Oregon","10217","8958",2020,"41011"
"0500000US41013","Crook County","Oregon","null","null",2020,"41013"
"0500000US41015","Curry County","Oregon","null","null",2020,"41015"
